"X_UWI_DISPLAY","UWI.x","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME","peak_CGR","CGR_longterm","CGR_1","CGR_2","CGR_3","CGR_6","CGR_12","CGR_18","CGR_24"
"00/09-06-079-11W6/0","100090607911W600",55.79613,-119.648565,2139.4,6140,2012-02-19,2012-02-04,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-06-079-14W6/0","100090607914W600",55.82569,-120.195033,2066.09,4112,2014-05-19,2014-02-14,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/09-08-078-13W6/0","100090807813W600",55.733476,-119.929975,2400.2,5002,2015-07-24,2015-06-03,"Horizontal","UNDEFINED POOL","BIRCHCLIFF ENERGY LTD.",1.23633080468235,,0,0,0,0,0,0,0
"00/09-10-078-13W6/0","100091007813W600",55.755241,-119.939305,2095.05,3970,2015-07-07,2015-05-30,"Horizontal","MONTNEY UNDEFINED","BIRCHCLIFF ENERGY LTD.",11.1862180931988,,8.75225467967072,0,0,0,0,0,
"00/09-10-079-18W6/0","100091007918W600",55.843574,-120.753878,2339.27,4771,2012-02-08,2011-06-24,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",1.53635361328291,,1.41917310735027,0.789032493646585,0.713012669009403,0.810875184579883,0.79429590021427,0.871035902807336,0.898286437196239
"00/09-11-078-18W6/0","100091107818W600",55.736918,-120.643813,2542.25,4245,,2009-02-18,"Horizontal",,"MURPHY OIL COMPANY LTD.",21442.0972558742,,615.643003285645,812.427842625622,744.601344571578,673.200657209222,295.345692229673,319.450138860076,
"00/09-13-078-18W6/0","100091307818W600",55.762855,-120.638747,2708.58,2709,2011-08-27,2007-12-06,"Vertical","MONTNEY A","ARC RESOURCES LTD.",70.8350074300232,,0,0,0,0,0,0.181119598669055,0
"00/09-15-078-18W6/0","100091507818W600",55.769077,-120.716512,2720.43,4534,2014-12-11,2014-09-06,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",0.01,,0,0,0,0,0,0,0
"00/09-15-079-17W6/0","100091507917W600",55.865388,-120.579395,2230.22,4550,2011-12-16,2011-06-24,"Horizontal","MONTNEY A","ENCANA CORPORATION",12.3363065550477,,0,0,0,0,0,,
"00/09-15-079-18W6/0","100091507918W600",55.853016,-120.753251,2302.04,4585,2012-03-21,2010-12-10,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",85.9708503761327,,12.757812338402,20.6801410253372,70.5045287578912,29.961873580358,20.7861979209879,20.7137640728454,22.7516185158694
"00/09-17-079-14W6/0","100091707914W600",55.847798,-120.144039,2070,2070,2002-05-21,2002-03-10,"Vertical","MONTNEY A","ARC RESOURCES LTD.",2.3633282350362,,0,0,0,0,0,0,
"00/09-18-078-11W6/0","100091807811W600",55.778869,-119.721126,2178.1,5400,2014-08-25,2014-04-03,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-18-078-17W6/0","100091807817W600",55.773531,-120.642298,2387.47,4440,2012-03-13,2011-05-20,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",14.1506965274968,,13.0466406938844,11.8091040475679,3.53537438492487,4.12866295136691,4.1440910259216,8.14746737185304,7.56347058470972
"00/09-19-079-17W6/0","100091907917W600",55.872796,-120.667281,2287.18,4241,2010-03-02,2009-07-12,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-20-077-15W6/0","100092007715W600",55.67343,-120.245051,2343.68,5008,2013-01-30,2012-10-19,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,,,
"00/09-20-078-21W6/0","100092007821W600",55.776246,-121.207402,3138.35,3140,,2010-10-03,"Vertical",,"MURPHY OIL COMPANY LTD.",292.77746881898,,166.812566952066,271.997008141701,113.797051054276,79.0571802432962,43.3977343684417,54.8426397467858,
"00/09-20-079-14W6/0","100092007914W600",55.865084,-120.143885,2274,2274,2007-12-28,2007-08-23,"Vertical","MONTNEY A","ARC RESOURCES LTD.",0.841428967458323,,0.0280391479964879,0,0,0,0,0,0
"00/09-21-079-14W6/0","100092107914W600",55.862218,-120.114741,2038,2038,2004-07-13,2004-01-14,"Vertical","MONTNEY A","ARC RESOURCES LTD.",1.43239250273051,,1.04897838597753,0.780993456755415,0.629990811256793,0.782804706075333,0.38861275293378,0.55550913898998,0.386493817530651
"00/09-21-079-21W6/0","100092107921W600",55.878456,-121.229457,2734.3,4615,2012-01-13,2011-07-28,"Horizontal","DOIG PHOSPHATE BEDS A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,,
"00/09-22-079-15W6/0","100092207915W600",55.853485,-120.219084,2104.02,4032,2015-08-31,2015-05-28,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",9.39538579110593,,4.23514577536889,1.06239457636573,1.0925241389507,0.916985331631584,0,0,0
"00/09-23-079-15W6/0","100092307915W600",55.86215,-120.222278,2170,2170,2002-03-21,2001-11-12,"Vertical","MONTNEY A","ARC RESOURCES LTD.",5.02917065647513,,3.72829524974852,3.18569044684481,2.97870949888835,3.05603022910484,,,
"00/09-24-078-13W6/0","100092407813W600",55.787432,-119.88476,2343.18,4274,2013-03-08,2013-01-22,"Horizontal","MONTNEY JJJ","BIRCHCLIFF ENERGY LTD.",2424.19744182115,,1142.00334328807,387.940557901678,413.129199521266,418.185990092362,189.534887709129,,
"00/09-25-079-15W6/0","100092507915W600",55.875608,-120.205982,2130.26,2292,2008-11-21,2008-08-10,"Vertical","MONTNEY A","ARC RESOURCES LTD.",0.488443812948742,,0,0,0,0,0,0,0
"00/09-26-077-13W6/0","100092607713W600",55.707999,-119.915911,2342.01,4178,2014-07-16,2014-04-14,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",3.54846818106345,,0,0,0,0,0,0,0
"00/09-26-079-15W6/0","100092607915W600",55.877048,-120.222803,2100,2100,2002-03-21,2001-12-26,"Vertical","MONTNEY A","ARC RESOURCES LTD.",3.00351551420006,,0,0,0,0,,,
"00/09-26-079-17W6/2","100092607917W602",55.891337,-120.550097,2132.65,3863,2010-06-23,2008-08-21,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-26-079-21W6/0","100092607921W600",55.860955,-121.145014,2745.6,4880,2010-07-01,2010-03-02,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/09-27-078-12W6/0","100092707812W600",55.778672,-119.721449,2200.52,5069,2014-08-24,2014-06-04,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",185.853687926312,,131.022346810738,91.816468650086,97.4160902140116,71.8020321465979,62.3618921644427,,
"00/09-27-079-18W6/0","100092707918W600",55.88178,-120.755477,2235.79,4715,2009-05-16,2008-12-27,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/09-29-078-19W6/0","100092907819W600",55.784379,-120.86499,2593.07,4905,2009-10-26,2009-06-13,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.298328982050174,,0,0,0,,,,
"00/09-29-079-14W6/0","100092907914W600",55.879388,-120.142307,2040,2040,2004-01-23,2003-11-02,"Vertical","MONTNEY A","ARC RESOURCES LTD.",17.4068475613623,,5.78798269336003,10.5518428874355,9.75419243946839,7.53168886160933,8.60306103237638,3.77255467844419,3.98170805180375
"00/09-30-078-11W6/0","100093007811W600",55.806776,-119.724486,2094.13,5146,2013-02-20,2012-10-03,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-30-079-14W6/0","100093007914W600",55.876779,-120.170146,2080,2080,2002-04-23,2001-12-08,"Vertical","MONTNEY A","ARC RESOURCES LTD.",8.71869202154015,,0.308166959559494,0.231023802073437,0.249661166310965,1.80305481905348,2.0093803069885,2.62943396587671,3.75103530556835
"00/09-31-079-14W6/2","100093107914W602",55.891321,-120.166631,2619,2619,2002-04-28,2000-06-25,"Vertical","MONTNEY A","ARC RESOURCES LTD.",263.511299993442,,135.34578806856,92.9270706593912,88.4707688726994,94.1961850350758,51.2138267551904,,
"00/09-32-077-17W6/0","100093207717W600",55.709496,-120.568083,2544.26,4275,2011-02-22,2009-03-23,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",1.24220813265562,,0,0,0,0,0,0,0
"00/09-33-078-18W6/2","100093307818W602",55.811664,-120.741277,2400.72,3872,2009-12-01,2008-09-13,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"00/09-33-078-18W6/3","100093307818W603",55.811664,-120.741277,2400.72,3872,2009-12-01,2008-09-13,"Horizontal","DOIG C","TOURMALINE OIL CORP.",5.23226289278477,,4.17660574870244,4.43018538344509,3.66856035352789,3.32129980379197,4.03005817857253,3.09370487670746,2.84670546727395
"00/09-33-078-19W6/0","100093307819W600",55.808228,-120.873215,2800.85,2818,2007-11-06,2007-08-14,"Vertical","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/09-34-079-17W6/0","100093407917W600",55.896254,-120.580807,2201.26,3664,2010-07-22,2010-03-14,"Horizontal","MONTNEY A","ENCANA CORPORATION",2.71697911080108,,0,0,0,0,0,,
"00/09-35-078-18W6/0","100093507818W600",55.792386,-120.635181,2423,4830,2015-07-19,2015-03-29,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/09-35-079-16W6/0","100093507916W600",55.897261,-120.401189,2144.82,3688,2014-04-07,2014-03-24,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",4.42168214854404,,3.69624673564826,3.97707836186594,3.28710514877066,3.89279373794755,2.97981684050116,2.60264705258716,0.600703102840012
"00/09-35-079-19W6/0","100093507919W600",55.894853,-120.871912,2537.41,4030,2015-02-22,2014-05-25,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/09-36-078-11W6/0","100093607811W600",55.817052,-119.584092,2054.77,4791,2013-09-18,2013-08-01,"Horizontal","MONTNEY M","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/09-36-079-20W6/0","100093607920W600",55.89418,-120.979135,2832,2832,2009-04-01,2008-12-31,"Vertical","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/10-08-079-14W6/0","100100807914W600",55.833064,-120.1485,2123,2123,2004-02-12,2003-12-01,"Vertical","MONTNEY A","ARC RESOURCES LTD.",1.51240235858967,,1.37742567959609,0.811796937412725,0.683995367990334,0.792446421711072,0.800728675492335,0.85307727296098,0.755597147984351
"00/10-08-079-18W6/0","100100807918W600",55.835685,-120.807706,2376.58,4564,2009-05-16,2009-02-03,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",1.50814821564088,,1.38423981851262,0.816624033814763,0.674800439202842,0.788937123079262,0.800684146655537,0.868055918379724,0.878408789829968
"00/10-09-077-15W6/0","100100907715W600",55.673945,-120.28877,2627.85,5054,2011-01-06,2010-10-17,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/10-10-078-16W6/0","100101007816W600",55.746678,-120.389539,2631,2631,,2007-05-16,"Vertical",,"ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/10-13-077-15W6/0","100101307715W600",55.68434,-120.217552,2293.51,4705,2010-10-23,2010-07-09,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/10-16-078-19W6/0","100101607819W600",55.769982,-120.904971,2779.12,4645,,2012-08-08,"Horizontal",,"SHELL CANADA LIMITED",46.1565000634141,,30.8220735616171,28.7181177785586,28.0989825743109,24.9016956193646,26.6911790182717,24.7477364148886,29.1946029585302
"00/10-16-079-14W6/0","100101607914W600",55.848014,-120.122369,2040,2040,2002-10-09,2002-09-02,"Vertical","MONTNEY A","ARC RESOURCES LTD.",71.1240646593905,,7.79250849205325,16.577095241835,,,,,
"00/10-17-079-16W6/0","100101707916W600",55.860298,-120.496251,2259.51,4623,2013-06-17,2013-02-17,"Horizontal","MONTNEY A","ENCANA CORPORATION",4.77531006544792,,1.25045555177886,0,0,0,0,,
"00/10-18-079-14W6/2","100101807914W602",55.848982,-120.176457,2700,2700,2003-01-30,1987-10-25,"Vertical","MONTNEY A","ARC RESOURCES LTD.",249.955722687007,,0,0,0,59.4246706635799,6.8685044704575,35.8397019784322,19.9028626157479
"00/10-19-079-17W6/0","100101907917W600",55.87293,-120.667281,2296.28,4270,2010-02-03,2009-07-31,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,,,
"00/10-20-077-15W6/0","100102007715W600",55.687387,-120.281876,2785,2785,2006-11-23,2006-08-03,"Vertical","MONTNEY A","ENCANA CORPORATION",4.0562498503646,,1.87379442200094,0.571636823670334,0.309262504952537,0.308186809283137,0,0,0
"00/10-22-078-11W6/2","100102207811W602",55.796052,-119.649188,2133.46,5372,2012-12-10,2011-12-11,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",24.1718522710331,,15.4364969050554,17.4050225206157,16.968024650776,15.6760405875749,11.6017526409122,13.1341966662137,12.6102655109298
"00/10-23-078-18W6/0","100102307818W600",55.761957,-120.639308,2487.87,5015,2014-05-14,2014-02-05,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,
"00/10-24-079-15W6/0","100102407915W600",55.855094,-120.177741,2068.04,3897,2009-11-23,2009-05-18,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",15.9873180393987,,11.597842822846,9.31863274769233,10.304286288015,8.13675515179396,8.0209774175751,2.91996430260274,2.3044521605839
"00/10-27-077-17W6/0","100102707717W600",55.709226,-120.568792,2688.7,4562,2011-02-22,2010-04-17,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",0.01,,0,0,0,0,0,0,0
"00/10-28-078-11W6/0","100102807811W600",55.796556,-119.647631,2126.25,2991,2007-02-26,2007-01-21,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",481.782660449653,,87.9662709230823,207.398308321281,,,,,
"00/10-28-078-20W6/0","100102807820W600",55.782496,-121.007199,2854.68,4800,2013-01-18,2012-09-23,"Vertical","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,,
"00/10-30-079-17W6/0","100103007917W600",55.855032,-120.599261,2521.98,6357,2014-04-21,2013-12-02,"Horizontal","MONTNEY A","ENCANA CORPORATION",3.22378470199529,,0,3.08280540064549,2.64735634491583,2.52218463412062,1.41976869333252,1.57719678758944,1.92817727227003
"00/10-32-077-17W6/0","100103207717W600",55.709226,-120.568951,2787.54,4889,2011-02-22,2010-08-25,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",0.01,,0,0,0,0,0,0,0
"00/10-32-078-11W6/0","100103207811W600",55.796462,-119.647994,2130.49,3465,2007-02-12,2006-10-18,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",0.275888306409232,,0,0,0,0,0,0,0
"00/10-34-078-15W6/0","100103407815W600",55.79252,-120.20868,2205.99,3940,2009-11-04,2009-09-16,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,,,,,,
"00/10-34-079-18W6/0","100103407918W600",55.901807,-120.760821,2287.78,4600,2009-08-06,2008-07-12,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",644.653680964709,,536.226494447409,309.231616371043,306.434483562483,200.445450957288,111.343239774981,,
"00/10-35-078-12W6/0","100103507812W600",55.785148,-119.71218,2146.61,5324,2013-10-27,2013-02-28,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",1.14535611300067,,1.10851873071277,1.10277472445737,,,,,
"00/10-35-078-18W6/0","100103507818W600",55.791712,-120.635181,2346.32,4740,2015-07-10,2015-01-28,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/10-36-079-18W6/0","100103607918W600",55.880708,-120.646959,2237.09,4209,2010-02-26,2009-11-14,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,,,,
"00/11-04-079-14W6/0","100110407914W600",55.81862,-120.126992,2157,2157,2004-03-25,2004-02-03,"Vertical","MONTNEY A","ARC RESOURCES LTD.",21.096120873548,,8.98286437196239,0.88795226785498,0.996635986902192,7.271250662438,3.68028633213964,4.09578285889014,5.32126849059933
"00/11-04-079-15W6/0","100110407915W600",55.809948,-120.269199,2156.41,3691,2014-01-17,2013-08-31,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,,
"00/11-04-079-17W6/2","100110407917W602",55.808752,-120.580879,2372.45,3850,2009-12-04,2008-12-10,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-05-078-17W6/0","100110507817W600",55.725721,-120.579592,2721.83,4244,2012-03-13,2011-11-24,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",1.13837740045698,,0,0,0,0,0,0,0
"00/11-06-079-09W6/0","100110607909W600",55.815563,-119.384086,1773.53,2595,2010-12-10,2010-10-05,"Horizontal","CMG POOL 006 - DOIG F,MONTNEY D","CHINOOK ENERGY INC.",0.01,,0,0,0,0,0,0,0
"00/11-07-079-11W6/2","100110707911W602",55.825523,-119.68904,2036.9,3651,2008-05-27,2008-04-21,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-08-079-16W6/0","100110807916W600",55.853747,-120.496936,2306.71,5109,2012-11-10,2012-09-20,"Horizontal","MONTNEY A","ENCANA CORPORATION",10.3835822062345,,0,0,0,0,0,0,
"00/11-08-079-19W6/0","100110807919W600",55.831026,-120.907878,2467.1,4508,2009-05-21,2008-10-07,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/11-10-079-14W6/0","100111007914W600",55.840296,-120.135818,1999.66,4021,2010-08-16,2010-01-11,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.285818411835167,,0,0,0,0,0,0,0
"00/11-11-078-17W6/0","100111107817W600",55.737412,-120.498581,2642.74,4960,2015-08-29,2015-02-17,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",0.01,,0,0,0,0,0,0,0
"00/11-11-078-18W6/0","100111107818W600",55.757973,-120.699865,2786.46,4738,2011-03-03,2010-01-14,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",19.0388132181111,,0,0,0,0,0,0,0
"00/11-14-079-15W6/0","100111407915W600",55.8477,-120.231533,2374.85,2375,2008-11-25,2008-03-06,"Vertical","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,,
"00/11-15-077-19W6/2","100111507719W602",55.666185,-120.8382,3073.87,4936,2009-10-14,2009-05-24,"Horizontal","MONTNEY A","TALISMAN ENERGY INC.",33.6083029088938,,0,0,,,,,
"00/11-18-077-16W6/0","100111807716W600",55.661309,-120.451173,2636.47,4737,,2012-01-21,"Horizontal",,"MURPHY OIL COMPANY LTD.",386.08917803103,,281.714352588303,220.750964332943,292.675900661495,337.245946144609,110.53777236456,,
"00/11-18-078-11W6/0","100111807811W600",55.778737,-119.721342,2202.82,4950,2014-08-24,2014-05-15,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",2.4114978910524,,2.05133551035605,1.73269472774741,1.48048331012331,1.09162678852856,1.57284688169648,0,
"00/11-18-079-17W6/0","100111807917W600",55.835608,-120.627376,2379.64,4606,2015-08-22,2015-04-06,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-19-079-16W6/0","100111907916W600",55.880978,-120.522009,2123.53,4651,2011-03-05,2010-10-06,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-19-079-19W6/0","100111907919W600",55.862142,-120.967453,2729.89,2731,2008-11-25,2008-09-07,"Vertical","MONTNEY A","SHELL CANADA LIMITED",0.01,,0,0,0,0,0,0,0
"00/11-20-079-14W6/0","100112007914W600",55.862159,-120.153132,2113,2113,2002-05-23,2000-12-20,"Vertical","MONTNEY A","ARC RESOURCES LTD.",12.2413017174141,,7.82656349876917,8.86037076689018,8.26728306849794,7.65213838958697,5.69248161048572,7.2737369398918,5.49708060839504
"00/11-22-078-12W6/0","100112207812W600",55.776059,-119.778467,2374.01,2386,2006-10-30,2005-12-10,"Vertical","CMG POOL 014 - DOIG Z,MONTNEY BB,MONTNEY CC","BIRCHCLIFF ENERGY LTD.",0.01,,0,0,0,0,,,
"00/11-22-078-12W6/2","100112207812W602",55.776059,-119.778467,2374.01,2386,2006-10-30,2005-12-10,"Vertical",,"BIRCHCLIFF ENERGY LTD.",0.01,,0,0,0,0,0,,
"00/11-23-078-19W6/0","100112307819W600",55.784409,-120.864511,2622.61,4621,2013-05-09,2012-10-21,"Horizontal","MONTNEY A","SHELL CANADA LIMITED",0.566157876478606,,0,0,0,0,,,
"00/11-25-077-20W6/0","100112507720W600",55.701848,-120.961514,3095.77,3096,,2012-02-17,"Vertical",,"SHELL CANADA LIMITED",0.421170327600246,,0,0,0,0,0,0,0.148166735232277
"00/11-26-078-17W6/0","100112607817W600",55.809289,-120.580913,2330.02,6500,2015-01-14,2014-06-18,"Horizontal","MONTNEY A","ENCANA CORPORATION",338.437112899248,,157.75521413667,91.0037247539741,88.6791364779275,41.4426947590388,,,
"00/11-27-077-16W6/0","100112707716W600",55.704323,-120.395104,2835,2835,,2001-01-09,"Vertical",,"ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-27-077-17W6/0","100112707717W600",55.693131,-120.526075,2627.66,4402,2011-02-22,2009-07-14,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",1.35272836135728,,0,0,0,0,0,0,0
"00/11-27-078-11W6/0","100112707811W600",55.79933,-119.63256,2096.91,3438,2010-01-07,2009-03-14,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",3.25587284936352,,2.73051776136552,3.09971351999294,2.81457500599063,2.95256220647658,1.52782118251157,1.47352514561442,0.931355470946026
"00/11-28-079-14W6/0","100112807914W600",55.87931,-120.130667,2018,2018,2002-05-31,2002-02-24,"Vertical","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,0,0,0,0
"00/11-28-079-17W6/0","100112807917W600",55.867932,-120.568805,2203.92,4311,2011-04-16,2010-08-20,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/11-29-079-14W6/0","100112907914W600",55.869789,-120.133653,1970.32,3669,2007-12-14,2007-11-02,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",354.414830675607,,354.414830675607,0.937605372157691,126.736948944125,,,,
"00/11-35-078-12W6/0","100113507812W600",55.784878,-119.71218,2158.77,5083,2013-10-26,2013-05-04,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",775.168379657385,,126.456462319444,93.4079365897562,80.0987672479613,61.9713793522377,65.1867415252084,55.0529937249386,
"00/11-35-079-13W6/0","100113507913W600",55.885968,-119.899571,1812.13,3377,2008-10-01,2008-08-19,"Horizontal","CMG POOL 005 - DOIG B,MONTNEY A,MONTNEY N,MONTNEY P","ORLEN UPSTREAM CANADA LTD.",0.01,,0,0,0,0,0,0,
"00/11-35-079-18W6/0","100113507918W600",55.872796,-120.667519,2217.06,5265.9,2011-05-22,2010-10-26,"Horizontal","MONTNEY A","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/12-01-078-18W6/0","100120107818W600",55.721406,-120.638746,2791.72,4483,2011-08-11,2010-08-23,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",582.252936109926,,304.585745172012,260.752550505943,157.526628049607,70.37337361869,44.8152859153137,45.0645354498643,36.3829085215223
"00/12-02-079-12W6/0","100120207912W600",55.79731,-119.741478,2141.56,5101,2014-03-29,2013-11-25,"Horizontal","CMG POOL 012 - CADOMIN,BALDONNEL,HALFWAY,DOIG,MONTNEY","ENCANA CORPORATION",34.3226775560647,,20.8413752629995,20.8630823290147,,,,,
"00/12-02-079-17W6/0","100120207917W600",55.809558,-120.530737,2369.22,4472,2012-03-30,2011-09-09,"Horizontal","MONTNEY A","ENCANA CORPORATION",10.9454583323331,,6.3407365182811,5.37942843748709,5.71135698154534,4.15131639115423,6.03044663010716,2.16590064034856,4.82480175719664
"00/12-03-078-11W6/0","100120307811W600",55.725378,-119.591264,2223.32,4455,2014-08-31,2014-05-12,"Horizontal","MONTNEY PPP","ENCANA CORPORATION",0.01,,0,0,0,0,0,0,0
"00/12-04-079-18W6/0","100120407918W600",55.812023,-120.741309,2381.21,4022,2009-12-01,2009-08-22,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,,,
"00/12-05-077-14W6/0","100120507714W600",55.644918,-120.141566,2727.26,2732.5,2005-09-28,2005-01-23,"Vertical","MONTNEY A","ENCANA CORPORATION",2.91090678217477,,0.83754076467021,0.359872903038355,0.20567248762512,0,0,0,0
"00/12-05-077-17W6/2","100120507717W602",55.637218,-120.583769,2965.49,4751,2015-01-09,2014-11-02,"Horizontal","MONTNEY A","TOURMALINE OIL CORP.",0.01,,0,0,0,0,0,0,0
"00/12-05-078-13W6/0","100120507813W600",55.724651,-119.966077,2409.2,3860,2012-12-19,2012-11-06,"Horizontal","CMG POOL 027 - MONTNEY EEE,FFF,GGG","BIRCHCLIFF ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/12-07-078-12W6/0","100120707812W600",55.739266,-119.828983,2313.41,4268,2013-11-13,2013-10-04,"Horizontal","MONTNEY K2K","BIRCHCLIFF ENERGY LTD.",0.01,,0,0,0,0,0,0,0
"00/12-08-079-14W6/0","100120807914W600",55.824146,-120.144313,2054.28,3502,2007-07-10,2006-12-12,"Horizontal","MONTNEY A","ARC RESOURCES LTD.",0.01,,0,0,0,,,,
"00/12-10-077-18W6/0","100121007718W600",55.668866,-120.729786,3017.63,4736,,2010-02-15,"Horizontal",,"MURPHY OIL COMPANY LTD.",0.702275093808997,,0,0,0,0,0,0,0
"00/12-10-078-17W6/0","100121007817W600",55.735505,-120.529167,2541.98,4440,2013-04-29,2011-08-06,"Horizontal","MONTNEY A","MURPHY OIL COMPANY LTD.",16.2876578566412,,9.87985215540981,9.99736203339713,9.12272783639193,1.97280283174638,2.86858747050659,3.15781395127568,
"00/12-12-077-15W6/0","100121207715W600",55.644953,-120.143081,2682.82,6300,2014-10-03,2014-04-19,"Horizontal","MONTNEY A","ENCANA CORPORATION",773.091691089099,,,,,,,,
